,confirmados_novos,recuperados,total_testes,testes_pcr,tests_per_case_Australia,new_deaths_Canada,icu_patients_per_million_Canada,hosp_patients_Canada,icu_patients_per_million_Cyprus,new_deaths_Denmark,new_deaths_per_million_Denmark,icu_patients_Denmark,icu_patients_per_million_Denmark,hosp_patients_Denmark,hosp_patients_per_million_Denmark,new_cases_Dominican Republic,new_cases_per_million_Dominican Republic,new_tests_Dominican Republic,new_deaths_per_million_Georgia,new_deaths_Germany,new_deaths_per_million_Germany,icu_patients_Germany,icu_patients_per_million_Germany,new_deaths_Ireland,new_deaths_per_million_Ireland,icu_patients_Ireland,icu_patients_per_million_Ireland,hosp_patients_Ireland,hosp_patients_per_million_Ireland,new_tests_Ireland,new_tests_per_thousand_Ireland,new_cases_Japan,new_cases_per_million_Japan,new_tests_per_thousand_Japan,new_cases_Latvia,new_deaths_Latvia,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_Latvia,hosp_patients_per_million_Latvia,positive_rate_Latvia,new_deaths_Lithuania,positive_rate_Lithuania,positive_rate_Malta,new_cases_Mexico,new_deaths_Mexico,new_cases_per_million_Mexico,new_deaths_per_million_Mexico,new_tests_per_thousand_Mexico,new_cases_Monaco,new_cases_per_million_Montenegro,new_cases_Mozambique,new_cases_per_million_Mozambique,new_tests_Mozambique,new_tests_per_thousand_Mozambique,positive_rate_Mozambique,new_cases_Portugal,new_deaths_Portugal,new_cases_per_million_Portugal,new_deaths_per_million_Portugal,icu_patients_Portugal,icu_patients_per_million_Portugal,hosp_patients_Portugal,new_tests_per_thousand_Portugal,positive_rate_Portugal,new_cases_Russia,new_deaths_Russia,new_cases_per_million_Russia,new_cases_per_million_Slovakia,new_deaths_per_million_Slovakia,hosp_patients_Slovakia,hosp_patients_per_million_Slovakia,new_cases_Slovenia,new_deaths_per_million_Slovenia,icu_patients_Slovenia,icu_patients_per_million_Slovenia,hosp_patients_Slovenia,positive_rate_Slovenia,icu_patients_per_million_Spain,hosp_patients_Spain,positive_rate_Sweden,new_cases_United Arab Emirates,new_cases_per_million_United Arab Emirates,positive_rate_United Arab Emirates,new_vaccinations_United Arab Emirates,new_cases_United Kingdom,new_deaths_United Kingdom,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_United Kingdom,hosp_patients_per_million_United Kingdom,new_cases_United States,new_deaths_United States,new_cases_per_million_United States,new_deaths_per_million_United States,icu_patients_United States,icu_patients_per_million_United States,hosp_patients_United States,new_tests_United States
2020-11-15,6035.0,2549.0,23117.0,22970.0,3351.5,65.0,9.883,1780.0,10.275,3.0,0.518,45.0,7.769,259.0,44.715,499.0,46.0,3511.0,8.523,62.0,0.74,3376.0,40.294,1.0,0.203,30.0,6.076,254.0,51.44,9184.0,1.86,1498.0,11.844,0.072,316.0,2.0,167.532,1.06,331.0,175.485,0.06,14.0,0.136,0.04,3269.0,283.0,25.354,2.195,0.037,3.0,781.77,108.0,3.455,903.0,0.029,0.07,6035.0,76.0,591.858,7.453,415.0,40.699,2929.0,2.267,0.141,22313.0,349.0,152.897,219.795,0.0,1509.0,276.392,920.0,15.393,201.0,96.684,1261.0,0.271,0.0,0.0,0.119,1210.0,122.341,0.01,0.0,24977.0,168.0,367.926,2.475,1397.0,20.579,16860.0,248.358,136356.0,778.0,411.948,2.35,16808.0,50.779,69510.0,1197947.0
2020-11-16,8371.0,17089.0,37497.0,35444.0,3089.2,74.0,10.174,1840.0,10.275,4.0,0.691,44.0,7.596,267.0,46.096,479.0,44.156,3221.0,7.52,260.0,3.103,3425.0,40.879,5.0,1.013,34.0,6.886,276.0,55.895,11106.0,2.249,946.0,7.48,0.238,89.0,3.0,47.185,1.59,369.0,195.631,0.06,14.0,0.137,0.042,2874.0,319.0,22.291,2.474,0.046,4.0,948.951,66.0,2.112,1210.0,0.039,0.076,8371.0,91.0,820.951,8.924,426.0,41.778,3040.0,3.677,0.155,22562.0,299.0,154.604,93.23,2.931,1546.0,283.169,502.0,16.355,209.0,100.532,1264.0,0.273,67.501,20452.0,0.118,1209.0,122.24,0.01,0.0,21416.0,214.0,315.47,3.152,1391.0,20.49,17309.0,254.972,162624.0,834.0,491.307,2.52,17538.0,52.984,73094.0,1489605.0
2020-11-17,4452.0,7290.0,45300.0,43210.0,2652.2,68.0,10.678,1945.0,11.417,4.0,0.691,41.0,7.078,259.0,44.715,494.0,45.539,3869.0,11.281,305.0,3.64,3507.0,41.858,11.0,2.228,34.0,6.886,273.0,55.288,9977.0,2.021,1690.0,13.362,0.218,278.0,6.0,147.386,3.181,363.0,192.45,0.063,20.0,0.143,0.04,1757.0,165.0,13.627,1.28,0.163,5.0,985.571,52.0,1.664,1306.0,0.042,0.08,4452.0,81.0,436.612,7.944,431.0,42.269,3028.0,4.443,0.154,22201.0,435.0,152.13,242.873,5.678,1558.0,285.367,1393.0,21.646,210.0,101.013,1275.0,0.272,66.881,20007.0,0.115,1255.0,126.891,0.01,0.0,20060.0,599.0,295.495,8.824,1420.0,20.917,17434.0,256.813,163958.0,1719.0,495.337,5.193,18088.0,54.646,75492.0,1903180.0
2020-11-18,5891.0,4257.0,48953.0,46259.0,2594.8,104.0,10.572,2009.0,11.417,2.0,0.345,43.0,7.424,248.0,42.816,460.0,42.405,5875.0,9.275,252.0,3.008,3551.0,42.383,11.0,2.228,33.0,6.683,274.0,55.49,12562.0,2.544,2230.0,17.632,0.274,442.0,5.0,234.333,2.651,354.0,187.679,0.062,21.0,0.146,0.042,3918.0,502.0,30.388,3.894,0.148,8.0,1017.415,63.0,2.016,1820.0,0.058,0.071,5891.0,79.0,577.736,7.748,432.0,42.367,3051.0,4.801,0.155,20717.0,449.0,141.961,240.126,4.03,1527.0,279.689,2027.0,20.684,212.0,101.975,1280.0,0.276,66.731,19403.0,0.113,1292.0,130.632,0.01,0.0,19645.0,529.0,289.382,7.792,1430.0,21.065,17483.0,257.535,173251.0,1919.0,523.413,5.798,18331.0,55.38,77313.0,2097788.0
2020-11-19,6994.0,4222.0,47606.0,45332.0,2505.8,70.0,11.42,2027.0,11.417,3.0,0.518,41.0,7.078,255.0,44.025,1026.0,94.58,5139.0,9.526,272.0,3.246,3581.0,42.741,4.0,0.81,32.0,6.481,290.0,58.731,12640.0,2.56,2382.0,18.834,0.299,366.0,4.0,194.041,2.121,383.0,203.054,0.064,23.0,0.15,0.043,4472.0,576.0,34.685,4.467,0.136,8.0,869.341,94.0,3.007,1513.0,0.048,0.065,6994.0,69.0,685.908,6.767,458.0,44.916,3017.0,4.669,0.157,23337.0,457.0,159.914,304.965,0.0,1501.0,274.926,2070.0,21.646,202.0,97.165,1238.0,0.277,66.838,18961.0,0.112,1153.0,116.578,0.011,0.0,22936.0,502.0,337.861,7.395,1426.0,21.006,17457.0,257.152,191510.0,2057.0,578.575,6.214,18742.0,56.622,78339.0,2073800.0
2020-11-20,6489.0,5076.0,46623.0,43513.0,2449.5,67.0,10.996,2048.0,10.275,5.0,0.863,39.0,6.733,244.0,42.126,601.0,55.402,6404.0,10.278,256.0,3.055,3603.0,43.003,8.0,1.62,33.0,6.683,287.0,58.123,12829.0,2.598,2426.0,19.181,0.33,380.0,5.0,201.463,2.651,387.0,205.174,0.061,19.0,0.154,0.04,6426.0,719.0,49.84,5.577,0.149,4.0,799.284,154.0,4.927,2278.0,0.073,0.061,6489.0,61.0,636.382,5.982,481.0,47.172,3079.0,4.572,0.158,24059.0,455.0,164.862,332.989,6.411,1469.0,269.065,1546.0,14.912,199.0,95.722,1254.0,0.277,65.32,17963.0,0.116,1269.0,128.306,0.011,0.0,20274.0,511.0,298.648,7.527,1421.0,20.932,17184.0,253.13,198333.0,1957.0,599.189,5.912,18916.0,57.148,79731.0,2147701.0
2020-11-21,6472.0,6379.0,34874.0,33736.0,2880.0,66.0,11.234,2077.0,10.275,3.0,0.518,40.0,6.906,237.0,40.917,986.0,90.893,5615.0,8.272,143.0,1.707,3621.0,43.218,4.0,0.81,32.0,6.481,275.0,55.693,10444.0,2.115,2586.0,20.446,0.197,642.0,7.0,340.367,3.711,375.0,198.812,0.066,20.0,0.161,0.041,6719.0,550.0,52.112,4.266,0.073,4.0,913.923,104.0,3.327,1542.0,0.049,0.061,6472.0,62.0,634.715,6.08,485.0,47.564,3025.0,3.42,0.157,24538.0,462.0,168.144,340.865,5.495,1485.0,271.996,1704.0,14.912,195.0,93.798,1219.0,0.281,0.0,0.0,0.116,1262.0,127.598,0.011,0.0,19921.0,340.0,293.448,5.008,1447.0,21.315,17063.0,251.348,179436.0,1620.0,542.098,4.894,19091.0,57.676,79849.0,1855430.0
2020-11-22,4788.0,3540.0,26140.0,25948.0,3880.6,56.0,11.605,2059.0,10.275,3.0,0.518,39.0,6.733,254.0,43.852,640.0,58.998,3514.0,12.283,98.0,1.17,3696.0,44.113,1.0,0.203,31.0,6.278,277.0,56.098,9563.0,1.937,2163.0,17.102,0.161,376.0,0.0,199.342,0.0,389.0,206.235,0.068,27.0,0.163,0.042,9187.0,303.0,71.254,2.35,0.04,1.0,651.21,56.0,1.792,2053.0,0.066,0.05,4788.0,73.0,469.563,7.159,491.0,48.153,3151.0,2.564,0.151,24295.0,396.0,166.479,180.232,4.945,1508.0,276.209,1024.0,12.506,197.0,94.76,1244.0,0.28,0.0,0.0,0.116,1205.0,121.835,0.011,0.0,18667.0,399.0,274.976,5.878,1454.0,21.418,17264.0,254.309,146947.0,1035.0,443.945,3.127,19658.0,59.389,81782.0,1422262.0
2020-11-23,4044.0,3908.0,33829.0,30768.0,3988.2,79.0,11.817,2148.0,13.7,5.0,0.863,41.0,7.078,261.0,45.061,419.0,38.625,1585.0,9.024,301.0,3.593,3726.0,44.472,0.0,0.0,33.0,6.683,291.0,58.933,9834.0,1.992,1520.0,12.018,0.076,116.0,9.0,61.499,4.771,414.0,219.489,0.069,20.0,0.166,0.041,7483.0,250.0,58.038,1.939,0.176,1.0,885.263,72.0,2.304,914.0,0.029,0.052,4044.0,74.0,396.599,7.257,498.0,48.839,3241.0,3.318,0.138,24891.0,354.0,170.563,42.31,4.03,1488.0,272.545,470.0,21.646,202.0,97.165,1292.0,0.276,62.496,17695.0,0.115,1065.0,107.68,0.011,0.0,15465.0,207.0,227.808,3.049,1487.0,21.904,17680.0,260.437,174089.0,1099.0,525.944,3.32,20176.0,60.954,84161.0,1672511.0
2020-11-24,3919.0,7406.0,47405.0,44726.0,4399.8,100.0,11.897,2218.0,12.559,8.0,1.381,40.0,6.906,255.0,44.025,282.0,25.996,4696.0,9.776,372.0,4.44,3758.0,44.853,5.0,1.013,37.0,7.493,291.0,58.933,10089.0,2.043,1232.0,9.741,0.346,457.0,13.0,242.286,6.892,402.0,213.127,0.07,18.0,0.166,0.043,10794.0,813.0,83.718,6.306,0.188,4.0,907.554,122.0,3.903,1619.0,0.052,0.057,3919.0,85.0,384.34,8.336,506.0,49.624,3275.0,4.649,0.135,24087.0,483.0,165.054,187.009,2.931,1491.0,273.095,1302.0,28.38,204.0,98.127,1299.0,0.272,61.02,16701.0,0.122,1310.0,132.452,0.011,0.0,11344.0,608.0,167.104,8.956,1489.0,21.934,17424.0,256.666,175544.0,2131.0,530.34,6.438,20573.0,62.154,86023.0,1963304.0
2020-11-25,5290.0,5123.0,46807.0,44188.0,4120.8,58.0,12.002,2243.0,17.125,5.0,0.863,42.0,7.251,251.0,43.334,285.0,26.272,0.0,8.523,378.0,4.512,3769.0,44.985,5.0,1.013,36.0,7.291,269.0,54.478,12442.0,2.52,1949.0,15.41,0.325,580.0,9.0,307.496,4.771,403.0,213.657,0.072,22.0,0.168,0.04,10335.0,858.0,80.158,6.655,0.18,7.0,987.164,71.0,2.272,908.0,0.029,0.062,5290.0,71.0,518.795,6.963,517.0,50.703,3251.0,4.59,0.134,23393.0,498.0,160.298,331.707,4.213,1472.0,269.615,2226.0,20.684,203.0,97.646,1297.0,0.26,60.7,15986.0,0.124,1297.0,131.137,0.011,0.0,18261.0,695.0,268.995,10.238,1480.0,21.801,17132.0,252.364,183403.0,2259.0,554.083,6.825,20831.0,62.933,87107.0,2217399.0
2020-11-26,6383.0,4588.0,44836.0,42258.0,3862.7,82.0,12.002,2324.0,19.409,9.0,1.554,42.0,7.251,244.0,42.126,1526.0,140.672,0.0,9.776,430.0,5.132,3815.0,45.534,3.0,0.608,36.0,7.291,247.0,50.022,12456.0,2.523,2490.0,19.687,0.337,898.0,4.0,476.089,2.121,458.0,242.816,0.076,27.0,0.169,0.041,8107.0,645.0,62.878,5.003,0.181,6.0,808.837,165.0,5.279,1423.0,0.046,0.069,6383.0,82.0,625.986,8.042,516.0,50.605,3192.0,4.397,0.133,25195.0,515.0,172.646,357.716,3.114,1480.0,271.08,1767.0,22.127,212.0,101.975,1302.0,0.256,60.208,15316.0,0.128,1305.0,131.946,0.011,0.0,17557.0,498.0,258.625,7.336,1456.0,21.448,16762.0,246.914,112526.0,1388.0,339.955,4.193,21026.0,63.522,86543.0,1504938.0
2020-11-27,5444.0,5502.0,45135.0,42142.0,3702.2,86.0,12.108,2350.0,18.267,5.0,0.863,46.0,7.942,254.0,43.852,855.0,78.817,0.0,9.275,371.0,4.428,3846.0,45.904,7.0,1.418,34.0,6.886,253.0,51.237,10778.0,2.183,2553.0,20.186,0.343,637.0,2.0,337.716,1.06,460.0,243.876,0.082,23.0,0.169,0.041,12081.0,631.0,93.7,4.894,0.18,3.0,827.944,39.0,1.248,1498.0,0.048,0.063,5444.0,67.0,533.898,6.571,526.0,51.585,3208.0,4.426,0.13,27267.0,487.0,186.844,338.667,4.03,1475.0,270.164,1601.0,23.089,198.0,95.241,1324.0,0.251,59.395,14819.0,0.125,1283.0,129.722,0.011,0.0,14821.0,520.0,218.322,7.66,1417.0,20.873,16571.0,244.1,207933.0,1551.0,628.191,4.686,21329.0,64.438,88094.0,1508217.0
2020-11-28,4868.0,6829.0,31744.0,29956.0,3936.7,68.0,12.373,2422.0,18.267,7.0,1.209,42.0,7.251,249.0,42.989,876.0,80.753,0.0,8.523,170.0,2.029,3880.0,46.31,7.0,1.418,31.0,6.278,243.0,49.212,11339.0,2.296,2679.0,21.182,0.176,753.0,3.0,399.215,1.59,452.0,239.635,0.083,22.0,0.167,0.04,10728.0,586.0,83.206,4.545,0.086,4.0,983.979,80.0,2.56,772.0,0.025,0.066,4868.0,87.0,477.409,8.532,529.0,51.879,3155.0,3.113,0.126,26809.0,501.0,183.706,279.505,4.945,1487.0,272.362,1583.0,20.684,191.0,91.874,1257.0,0.252,0.0,0.0,0.124,1252.0,126.587,0.01,0.0,15891.0,479.0,234.084,7.056,1378.0,20.299,15985.0,235.468,155661.0,1365.0,470.271,4.124,21484.0,64.906,89594.0,1345964.0
2020-11-29,4093.0,3259.0,16934.0,16704.0,3865.2,74.0,12.691,2438.0,17.125,6.0,1.036,43.0,7.424,256.0,44.197,820.0,75.591,2873.0,8.774,125.0,1.492,3891.0,46.441,2.0,0.405,30.0,6.076,257.0,52.048,9443.0,1.912,2058.0,16.272,0.095,414.0,4.0,219.489,2.121,478.0,253.419,0.084,22.0,0.17,0.04,5668.0,196.0,43.961,1.52,0.045,1.0,679.869,27.0,0.864,1035.0,0.033,0.071,4093.0,64.0,401.404,6.277,536.0,52.566,3245.0,1.661,0.128,26390.0,451.0,180.835,201.662,3.297,1550.0,283.901,1124.0,23.089,195.0,93.798,1278.0,0.25,0.0,0.0,0.123,1251.0,126.486,0.01,0.0,12164.0,215.0,179.183,3.167,1388.0,20.446,16312.0,240.285,140328.0,1039.0,423.948,3.139,21920.0,66.223,92444.0,1150953.0
2020-11-30,3262.0,3408.0,32283.0,29527.0,3702.5,109.0,13.221,2545.0,15.984,8.0,1.381,44.0,7.596,259.0,44.715,515.0,47.475,2070.0,9.275,388.0,4.631,3916.0,46.739,1.0,0.203,30.0,6.076,259.0,52.453,9057.0,1.834,1447.0,11.441,0.327,100.0,9.0,53.017,4.771,477.0,252.889,0.084,27.0,0.171,0.042,6472.0,285.0,50.197,2.21,0.205,1.0,611.405,88.0,2.816,641.0,0.021,0.075,3262.0,78.0,319.907,7.65,525.0,51.487,3342.0,3.166,0.125,26046.0,364.0,178.477,35.9,4.213,1582.0,289.763,433.0,24.532,202.0,97.165,1298.0,0.248,56.23,14503.0,0.124,1107.0,111.927,0.01,0.0,12428.0,203.0,183.072,2.99,1357.0,19.989,16564.0,243.997,160321.0,1347.0,484.35,4.069,22501.0,67.978,95093.0,1463117.0
2020-12-01,2401.0,7935.0,24136.0,23553.0,3552.9,78.0,13.99,2638.0,15.984,9.0,1.554,38.0,6.561,254.0,43.852,314.0,28.946,6801.0,9.024,483.0,5.765,3912.0,46.692,16.0,3.24,31.0,6.278,224.0,45.364,9786.0,1.982,2014.0,15.924,0.35,612.0,4.0,324.462,2.121,480.0,254.48,0.088,21.0,0.174,0.041,8819.0,825.0,68.4,6.399,0.222,8.0,929.845,69.0,2.208,1553.0,0.05,0.069,2401.0,72.0,235.468,7.061,521.0,51.095,3275.0,2.367,0.131,26126.0,559.0,179.026,229.685,5.312,1613.0,295.441,1321.0,26.456,208.0,100.051,1299.0,0.259,55.139,14243.0,0.126,1289.0,130.328,0.01,0.0,13497.0,603.0,198.819,8.883,1351.0,19.901,16311.0,240.27,188339.0,2550.0,568.995,7.704,22870.0,69.093,96670.0,1840824.0
2020-12-02,3384.0,2569.0,37280.0,34036.0,3180.4,106.0,14.175,2720.0,15.984,6.0,1.036,36.0,6.215,266.0,45.924,895.0,82.504,4819.0,9.776,482.0,5.753,3949.0,47.133,5.0,1.013,31.0,6.278,228.0,46.174,11934.0,2.417,2456.0,19.419,0.342,690.0,14.0,365.814,7.422,470.0,249.178,0.09,34.0,0.177,0.042,11251.0,800.0,87.263,6.205,0.227,4.0,799.284,96.0,3.071,1830.0,0.059,0.064,3384.0,68.0,331.872,6.669,525.0,51.487,3338.0,3.656,0.128,25043.0,580.0,171.604,374.2,5.495,1643.0,300.935,2431.0,27.418,197.0,94.76,1285.0,0.264,53.15,13567.0,0.129,1285.0,129.924,0.01,0.0,16237.0,648.0,239.18,9.545,1315.0,19.371,15975.0,235.321,202894.0,2818.0,612.968,8.514,22963.0,69.374,97830.0,2094755.0
2020-12-03,3772.0,5572.0,43824.0,40671.0,3022.3,90.0,14.493,2724.0,15.984,6.0,1.036,38.0,6.561,267.0,46.096,812.0,74.853,5731.0,11.281,438.0,5.228,3971.0,47.396,6.0,1.215,32.0,6.481,234.0,47.39,12047.0,2.44,2506.0,19.814,0.291,930.0,11.0,493.054,5.832,503.0,266.673,0.089,19.0,0.179,0.039,11030.0,608.0,85.548,4.716,0.231,9.0,925.068,52.0,1.664,925.0,0.03,0.055,3772.0,79.0,369.923,7.748,525.0,51.487,3330.0,4.298,0.118,27829.0,543.0,190.695,363.027,5.861,1675.0,306.797,1783.0,21.646,195.0,93.798,1289.0,0.266,52.187,13063.0,0.132,1317.0,133.159,0.01,0.0,14951.0,414.0,220.237,6.098,1261.0,18.575,15657.0,230.637,223421.0,2944.0,674.983,8.894,23043.0,69.616,97838.0,2145395.0
2020-12-04,4935.0,5020.0,43430.0,39778.0,3186.4,103.0,14.811,2793.0,14.842,9.0,1.554,40.0,6.906,293.0,50.585,671.0,61.855,8498.0,9.526,480.0,5.729,4001.0,47.754,6.0,1.215,29.0,5.873,239.0,48.402,11856.0,2.401,2449.0,19.363,0.302,686.0,7.0,363.694,3.711,537.0,284.699,0.088,38.0,0.187,0.04,12127.0,690.0,94.057,5.352,0.229,0.0,851.827,120.0,3.839,1116.0,0.036,0.068,4935.0,79.0,483.98,7.748,526.0,51.585,3295.0,4.259,0.116,27078.0,557.0,185.549,400.026,4.945,1711.0,313.39,1784.0,29.342,199.0,95.722,1284.0,0.271,50.711,12552.0,0.131,1311.0,132.553,0.01,0.0,16382.0,504.0,241.316,7.424,1274.0,18.767,15726.0,231.653,232644.0,2700.0,702.846,8.157,23122.0,69.854,98129.0,2114951.0
2020-12-05,6087.0,6165.0,27914.0,26056.0,2964.4,74.0,14.626,2830.0,13.7,11.0,1.899,39.0,6.733,279.0,48.168,975.0,89.879,6479.0,9.275,262.0,3.127,4038.0,48.195,13.0,2.633,28.0,5.671,230.0,46.579,11456.0,2.32,2483.0,19.632,0.176,794.0,11.0,420.952,5.832,515.0,273.035,0.087,34.0,0.195,0.04,11625.0,593.0,90.163,4.599,0.119,7.0,655.986,95.0,3.039,853.0,0.027,0.069,6087.0,73.0,596.957,7.159,517.0,50.703,3229.0,2.738,0.124,28450.0,498.0,194.951,379.146,4.396,1728.0,316.504,1642.0,22.608,195.0,93.798,1272.0,0.269,0.0,0.0,0.132,1214.0,122.745,0.011,0.0,15579.0,397.0,229.488,5.848,1247.0,18.369,15687.0,231.079,215811.0,2358.0,651.992,7.124,23171.0,70.002,97232.0,1690183.0
2020-12-06,3834.0,2852.0,15772.0,15535.0,2996.8,85.0,14.626,2903.0,13.7,7.0,1.209,42.0,7.251,302.0,52.139,798.0,73.563,3910.0,10.528,150.0,1.79,4097.0,48.9,0.0,0.0,28.0,5.671,233.0,47.187,9413.0,1.906,2047.0,16.185,0.139,526.0,9.0,278.867,4.771,562.0,297.953,0.086,24.0,0.196,0.037,7455.0,261.0,57.821,2.024,0.046,1.0,584.337,111.0,3.551,954.0,0.031,0.08,3834.0,87.0,376.004,8.532,514.0,50.408,3268.0,1.547,0.123,28701.0,447.0,196.67,232.433,2.747,1769.0,324.014,1030.0,21.165,200.0,96.203,1302.0,0.271,0.0,0.0,0.133,1153.0,116.578,0.011,0.0,17372.0,231.0,255.9,3.403,1249.0,18.398,15959.0,235.085,181253.0,1352.0,547.588,4.085,23435.0,70.8,98642.0,1291885.0
2020-12-07,2597.0,2788.0,34966.0,28273.0,2775.9,121.0,15.102,2957.0,14.842,9.0,1.554,43.0,7.424,328.0,56.628,685.0,63.146,3969.0,9.024,445.0,5.311,4167.0,49.735,0.0,0.0,28.0,5.671,232.0,46.985,9623.0,1.949,1517.0,11.994,0.298,207.0,10.0,109.744,5.302,610.0,323.401,0.087,44.0,0.198,0.04,6399.0,357.0,49.631,2.769,0.251,3.0,503.135,82.0,2.624,802.0,0.026,0.078,2597.0,78.0,254.69,7.65,513.0,50.31,3367.0,3.429,0.119,27798.0,447.0,190.483,101.106,4.03,1796.0,328.959,483.0,25.013,194.0,93.317,1301.0,0.278,0.0,0.0,0.133,1148.0,116.072,0.011,0.0,14774.0,189.0,217.63,2.784,1271.0,18.723,16414.0,241.788,194409.0,1607.0,587.334,4.855,23892.0,72.181,101014.0,1538138.0
2020-12-08,2905.0,6585.0,26091.0,25053.0,2893.6,97.0,15.553,3093.0,14.842,7.0,1.209,42.0,7.251,354.0,61.117,492.0,45.354,5059.0,9.024,568.0,6.779,4238.0,50.582,-2.0,-0.405,32.0,6.481,215.0,43.542,10424.0,2.111,2158.0,17.062,0.317,584.0,16.0,309.617,8.483,667.0,353.621,0.083,25.0,0.206,0.037,11006.0,800.0,85.362,6.205,0.246,7.0,940.99,47.0,1.504,646.0,0.021,0.085,2905.0,81.0,284.896,7.944,499.0,48.937,3263.0,2.559,0.12,25752.0,552.0,176.463,356.983,5.129,1862.0,341.048,1648.0,31.747,190.0,91.393,1304.0,0.271,0.0,0.0,0.137,1260.0,127.396,0.011,0.0,12386.0,599.0,182.453,8.824,1272.0,18.737,16476.0,242.701,224452.0,2622.0,678.097,7.921,24195.0,73.096,102293.0,1910377.0
2020-12-09,4097.0,2272.0,34405.0,30730.0,3291.0,116.0,16.083,3121.0,17.125,3.0,0.518,39.0,6.733,349.0,60.253,531.0,48.95,8316.0,9.526,458.0,5.466,4259.0,50.833,5.0,1.013,37.0,7.493,215.0,43.542,12203.0,2.471,2837.0,22.431,0.431,712.0,5.0,377.478,2.651,677.0,358.922,0.084,27.0,0.213,0.035,11974.0,781.0,92.87,6.057,0.248,7.0,722.859,67.0,2.144,1416.0,0.045,0.086,4097.0,70.0,401.796,6.865,504.0,49.428,3332.0,3.374,0.125,25838.0,546.0,177.052,469.628,6.96,1900.0,348.008,2139.0,18.279,197.0,94.76,1282.0,0.276,46.605,12158.0,0.142,1313.0,132.755,0.011,0.0,16634.0,533.0,245.028,7.851,1243.0,18.31,16330.0,240.55,222648.0,3176.0,672.647,9.595,24614.0,74.362,104360.0,2119159.0
2020-12-10,3134.0,4848.0,41851.0,37268.0,3215.6,118.0,16.348,3145.0,14.842,14.0,2.417,40.0,6.906,342.0,59.045,1560.0,143.807,4500.0,10.779,604.0,7.209,4319.0,51.549,15.0,3.038,36.0,7.291,203.0,41.111,12688.0,2.57,2977.0,23.538,0.353,890.0,11.0,471.848,5.832,704.0,373.237,0.081,17.0,0.217,0.036,11897.0,671.0,92.273,5.204,0.261,2.0,888.447,81.0,2.592,2088.0,0.067,0.077,3134.0,86.0,307.354,8.434,509.0,49.918,3304.0,4.104,0.123,27562.0,549.0,188.866,572.382,3.663,1932.0,353.869,1847.0,23.57,188.0,90.431,1258.0,0.28,46.156,11965.0,0.147,1255.0,126.891,0.01,0.0,21066.0,516.0,310.314,7.601,1267.0,18.664,16722.0,246.325,231428.0,2996.0,699.173,9.051,24636.0,74.428,105033.0,2175967.0
2020-12-11,5080.0,4100.0,39389.0,35376.0,2869.0,128.0,16.904,3139.0,13.7,9.0,1.554,48.0,8.287,361.0,62.325,731.0,67.386,5739.0,9.275,503.0,6.004,4414.0,52.683,3.0,0.608,35.0,7.088,204.0,41.314,12618.0,2.555,2904.0,22.961,0.426,680.0,15.0,360.513,7.952,703.0,372.707,0.078,35.0,0.221,0.034,12253.0,693.0,95.034,5.375,0.251,2.0,606.628,159.0,5.087,2074.0,0.066,0.073,5080.0,95.0,498.2,9.317,507.0,49.722,3230.0,3.863,0.126,28206.0,601.0,193.279,396.729,3.297,1937.0,354.785,1815.0,23.57,196.0,94.279,1268.0,0.284,44.915,11648.0,0.15,1196.0,120.925,0.01,0.0,21784.0,424.0,320.891,6.246,1275.0,18.781,16884.0,248.711,240089.0,3410.0,725.339,10.302,24747.0,74.764,105634.0,2051546.0
2020-12-12,4413.0,4805.0,27907.0,26179.0,3023.9,98.0,17.196,3149.0,13.7,8.0,1.381,54.0,9.323,371.0,64.052,1133.0,104.444,6113.0,12.534,333.0,3.975,4475.0,53.411,3.0,0.608,32.0,6.481,190.0,38.479,12850.0,2.602,2962.0,23.419,0.223,660.0,5.0,349.91,2.651,708.0,375.357,0.075,47.0,0.222,0.036,12057.0,685.0,93.514,5.313,0.122,9.0,640.064,132.0,4.223,2060.0,0.066,0.068,4413.0,88.0,432.787,8.63,503.0,49.33,3093.0,2.737,0.118,27729.0,553.0,190.01,678.982,4.762,1955.0,358.082,1744.0,20.684,192.0,92.355,1276.0,0.287,0.0,0.0,0.149,1154.0,116.679,0.009,0.0,21554.0,520.0,317.503,7.66,1243.0,18.31,16908.0,249.065,217797.0,2469.0,657.992,7.459,24633.0,74.419,105337.0,1717612.0
